mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,target
65.20071941443253,-23.60677675574834,2.9264266893378252,-23.477869852952526,1.5744022270331877,-8.57688488498058,-18.122723814475385,-3.1108042482961364,-14.10326199836027,-9.58035267576598,-8.477356631749169,-12.777508671736584,みもりあいの
61.1178043224338,-35.47292661869335,-1.8123878051088103,-35.23444647250319,-5.0078266596909655,-19.73050813547756,-26.051562764252452,-6.079236951657617,-19.415150890204952,-15.861220411347102,-10.339585908914621,-18.76825282607839,みもりあいの
69.83420103691029,-21.888663680399674,-7.831815969654523,-24.75054378552282,-0.9117335810213285,-6.720517505828501,-14.181883724954831,3.6547879880511225,-15.612493483700277,-9.537559750627347,-7.4517233755564085,-20.076042751586822,みもりあいの
69.4228457243382,-35.58036516262091,0.9649776964320925,-34.57988010411736,-8.736761901494882,-9.676652918989268,-21.996931748976763,-2.900750892451957,-18.09182597908269,-15.669549656352324,-13.072919024520248,-25.376110259866927,みもりあいの
72.28683450310116,-33.19918542627474,-3.347666761446508,-32.14857095810095,-2.2118048470172265,-15.762647539295942,-18.97827520392899,-4.894351975429528,-17.772058137090657,-12.593117508106733,-10.614647593288124,-24.858805010567437,みもりあいの
67.79881680229217,-23.557395679560056,-10.34410560399576,-20.37188183111467,0.6155586900347352,-7.895718307111516,-11.45459069966956,2.801277974334055,-15.778386123648271,-5.772791059376151,-4.258598097590416,-18.312357437943295,みもりあいの
66.08159570441521,-24.07702752627535,-7.085558515948154,-23.40885407138601,-10.452184859767403,-13.409087717703132,-8.076685849037467,1.0176468095240785,-19.935569856615736,-14.695527272377724,0.14883276960544314,-25.47760064132165,みもりあいの
60.52562164694767,-33.52090044566134,-9.868050392402408,-24.965001551848367,-2.859205650636768,-13.779191541679719,-14.175121825474516,-4.238289404280372,-16.591728863017288,-5.247932345667443,-4.2068596973175225,-27.511522117423038,みもりあいの
58.91301744544126,-28.08981727227436,-14.459128065685789,-28.6715173084173,-0.9108626528476623,-15.319805507819272,-19.659787882368335,-7.89117324270152,-15.304694093140588,-10.618092282993981,-5.840495852840491,-25.78294567854478,みもりあいの
71.40601731190378,-30.466764960556297,-12.981929113600703,-30.849049416422062,1.8116350983828542,-18.35507039005119,-21.168371248809663,-2.6278454487613767,-17.416514585358748,-7.175668018511591,-16.406882406290592,-25.185124901186967,みもりあいの
80.8083701586623,-44.08740072675665,-17.582698249510575,-33.61436186158974,4.821702857539474,-16.265298632239624,-18.46876068687162,0.7089709758560625,-24.30904903910917,-6.342213835528861,-13.8853752886331,-30.01076875809573,みもりあいの
75.40980928556236,-34.599768390085615,-23.39479345972993,-32.45587289121196,11.023375735725773,-10.44644508602446,-20.496414927999055,0.1360463819155215,-16.843530250595546,-10.22976563108794,-7.53429010691241,-23.86421010928825,みもりあいの
70.71646483111434,-39.837659204884254,-19.412376824820065,-30.24006214608294,0.9302526349077094,-12.418229862812927,-8.019470335150688,-6.608878469924283,-23.995147271720246,-2.8559724158688224,-8.606310657178636,-27.051964186813024,みもりあいの
86.78361178023495,-36.00907250884009,-39.58540304314437,-27.301178262050147,14.004214473940317,-16.689262917429517,-12.641671743680817,0.16230364372850217,-21.017664146552097,-8.155845941695938,-8.738940581420277,-25.902288351573564,みもりあいの
74.5585352873783,-30.626151945262823,-18.539558185852098,-32.58042333864687,2.2390105071047346,-12.251450688732143,-14.938735844969777,-1.2354732831494994,-16.539213532082147,-12.135281965721651,-10.382829703875975,-20.352444419335363,みもりあいの
81.25930048938915,-16.63724819089695,-17.83314555704271,-28.483264779754137,-2.4133717808880735,-9.015481458482741,-4.541858490618232,-1.8696201766606702,-15.29258458367645,-7.9906704835008036,-10.80851174980269,-14.864902287196283,みもりあいの
82.17829750640928,-25.439101925222094,-21.213022482792013,-36.2709776061754,1.7094931153319282,-5.6562275364713335,-19.600796190738798,-4.387437394545601,-22.389221403526623,-13.240760307917434,-12.499451109969007,-19.95469328112474,みもりあいの
73.53242527176954,-29.079013736965187,-26.68384496337953,-34.649411641837,-0.18521353240214652,-9.997734079859335,-12.788002654718026,-6.452265114001738,-23.02742389774407,-12.124484860294071,-4.550761599101006,-19.533357566006767,みもりあいの
71.41219945719605,-29.330924395587715,-15.938628152308901,-31.583528935956924,-0.37156096981271824,-12.878836812432828,-17.255158974545736,-3.692339262094782,-22.889621868131808,-8.608418095094748,-10.95399577992394,-15.372508139706264,みもりあいの
47.657222094155706,-16.67395839735713,-13.069278571603842,-18.087162973264732,-0.9064084939188611,-17.256781605663296,-15.42672527322756,-1.4950607528035809,-15.824037741036594,-5.6198596205464195,-5.158991489749437,-6.791796504200409,みもりあいの
67.11278347211042,-6.035896637274218,-11.558132335537767,-19.095041557921412,4.0906129395771575,-1.750628020241417,-3.5944955206387554,2.35775598614943,-9.91970733910212,-0.9722207796628674,1.340347861534596,-22.991105746061386,みもりあいの
80.72700532615542,-9.4116881811225,-10.886287106011949,-23.807365432050844,1.8501971142262004,-7.1574026804763715,-7.844104803195441,3.029164056781278,-17.904493281003788,-5.241479452668547,-6.008544504724292,-19.45124330325155,みもりあいの
75.41474052569362,-29.04217151371395,-26.566776341882452,-35.96567869227112,-4.253697959844483,-7.5655032665045585,-12.697044356075244,-8.04618559123393,-20.71030080488089,-18.32926262423583,-7.1054754771761965,-27.59652897974747,みもりあいの
79.65303325225332,-31.43242494276218,-19.53783031787331,-37.52644939059548,-5.64183718723291,1.5651055970475538,-7.302861765572309,-6.999834284502031,-16.850853138184753,-13.34239404621076,-7.818388052682717,-25.027859794060358,みもりあいの
74.83346465917192,-16.2228953895717,-12.351695892226473,-31.045112065311038,-7.294136883475347,-5.132236700263211,-6.348576225151149,-5.487198014034805,-21.626386755790215,-7.674437772172775,-9.463730275600037,-21.719547374718566,みもりあいの
74.51399344756291,-36.282799844650455,-12.241786793537466,-29.225304119450236,-5.60047023940452,0.4865450588362496,-7.37009230814597,-12.880682302361695,-14.67379295087478,-11.405714006741484,-5.433054172652903,-19.864939374357785,みもりあいの
61.93721090727203,-22.537473647620637,-12.038838791003425,-20.963750215058976,6.625105128272265,-21.564222129283383,-5.047674722588179,3.3540925304522373,-13.7825195777755,-10.449173356802484,0.2800575115222621,-9.482315941721833,みもりあいの
77.23833089599523,-26.698092578732773,-12.15977324535619,-31.247216774490436,-3.455351729023976,-14.280936625207538,-9.337158416257855,-7.265724221327261,-24.10622598568723,-9.004688497155435,-5.500791277164191,-26.44080508091837,みもりあいの
91.0482014860881,-29.449230868267747,-14.895957986798805,-32.49225371756328,2.9591212674731797,-5.443792042412277,-7.253655465711071,-3.865175853768488,-15.747912792968213,-8.63233183912374,-6.653535087776636,-27.063432720372838,みもりあいの
71.45514363267094,-27.070248062663513,-13.08459282238371,-28.308088855427684,-5.388571487043216,-13.617407808668622,-4.459229974977086,-7.883865237451522,-21.840160405593682,-7.395615222548138,-6.5120418822524035,-24.63810149549445,みもりあいの
59.8205804844118,-18.85427325270952,0.07379592039081105,-27.257456939297697,-7.337303816451054,-4.014088789676347,2.9178029254369564,-7.103936640502435,-13.101930853097494,-5.373257767110458,0.4365987553767764,-11.487824638056145,みもりあいの
68.3462526992812,-35.03877674224727,-11.313848747812237,-24.50412895556335,-4.5350989194399975,2.44503050273451,-0.0957681572821649,-9.1822857577528,-13.50628597789711,-9.897601178179553,-3.154926337704293,-16.420441581224004,みもりあいの
79.338074738377,-16.513853937389225,-18.938756769478246,-32.88832366350713,-8.717451792213268,0.8215622740849492,1.3258708269450141,-15.063644220941145,-20.62150527321937,-4.92377539706399,-5.941163086728138,-19.144021330545854,みもりあいの
74.74334947736249,-16.12771154224469,-17.210071589954275,-24.545035182228425,0.1809863617520968,3.991625900628327,-5.265579536482296,-5.654917589035579,-13.521337530959553,-7.046565515810691,-2.553360524836784,-19.366028291467423,みもりあいの
84.92387526361468,-2.1454154682870508,-11.851669793893942,-19.87954727537487,2.3847139741455137,-5.464729105087771,-1.29015269761375,5.102604490371105,-13.701828547398208,-1.3410290741090216,-2.1578872614540665,-16.63632452040191,みもりあいの
69.52666362304605,-20.239807448167635,-20.596295687749347,-37.110259859050025,-2.3185481040415934,0.15929733509220734,-15.811817124981225,-15.603711541618106,-13.204873812213302,-15.799907444897311,-4.819251409854783,-20.117059970446817,みもりあいの
76.26877598750683,-20.427022054886447,-14.078813657155466,-31.58655062109648,-4.090330823636809,-3.1796505450742063,-1.1942336687849227,-10.692068443981515,-20.55787934773165,-5.619120284505655,-3.7225941959449087,-21.027337456265606,みもりあいの
96.99356844078874,10.96112350401834,5.638993986204999,-22.985802062617058,6.662842764236003,14.710828841866906,3.0059317738582614,2.756574360992585,-3.783036392677049,-1.1466588250273713,-1.7600350946025431,-8.456755998817975,みもりあいの
109.62875297265232,-3.640147748482908,-3.9232924507371814,-6.47920948933709,16.52355646159173,3.0604199348024883,7.826292971058465,12.652244121712652,-9.089877306437563,4.554110807254659,3.180989539218936,-12.219041355813827,みもりあいの
