mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,target
56.927547454833984,-23.73093032836914,-4.572296142578125,-21.57654571533203,-3.065664052963257,-9.814184188842773,-13.439638137817383,-0.1927582323551178,-14.786030769348145,-10.129814147949219,-6.470977783203125,-18.06812286376953,みもりあいの
72.61847686767578,-17.957590103149414,-11.81104850769043,-18.04865074157715,2.5480709075927734,-4.02927827835083,-2.433396339416504,0.8546352982521057,-12.875293731689453,-4.476256370544434,-4.68654203414917,-15.43532657623291,みもりあいの
55.171268463134766,-40.5631103515625,-25.538177490234375,-22.466724395751953,-7.982370853424072,-14.763482093811035,-7.4542388916015625,2.8495233058929443,-13.220345497131348,-6.776556015014648,-6.452435493469238,-12.289266586303711,みもりあいの
72.80896759033203,-21.87945556640625,-17.254634857177734,-14.462648391723633,4.263554573059082,-6.88134241104126,-0.5469741821289062,3.3095040321350098,-14.674715042114258,-4.64893913269043,-2.33866286277771,-12.869039535522461,みもりあいの
82.66948699951172,-19.781850814819336,-14.872432708740234,-18.51980972290039,3.3214757442474365,-4.739134311676025,-0.5727354884147644,1.0057353973388672,-14.939244270324707,-5.261997699737549,-1.1534653902053833,-15.676947593688965,みもりあいの
67.8448715209961,-22.67546844482422,-10.532851219177246,-17.11607551574707,0.29868441820144653,-9.382433891296387,-8.552436828613281,-0.6286830306053162,-16.387191772460938,-4.914491176605225,-5.124273300170898,-13.588240623474121,みもりあいの
52.96107482910156,-17.962793350219727,-7.035639762878418,-23.399200439453125,-4.037159442901611,-5.4009904861450195,-15.74107551574707,-6.353867530822754,-12.094025611877441,-9.4055814743042,-7.0421833992004395,-9.41880989074707,涼花みなせ
62.21867370605469,6.923356056213379,1.4475198984146118,-4.420993804931641,5.788888931274414,6.330815315246582,1.0356018543243408,8.337030410766602,-1.756714105606079,-2.100675344467163,1.7612453699111938,-3.391885280609131,涼花みなせ
55.91094970703125,-9.277546882629395,-5.7331390380859375,-20.318140029907227,-5.505730628967285,-5.490906715393066,-13.72337818145752,-2.125596284866333,-11.39786148071289,-8.107059478759766,-5.225942134857178,-7.905185222625732,涼花みなせ
74.10345458984375,0.7596390843391418,-4.146406650543213,-5.212023735046387,3.5522754192352295,1.8024537563323975,-1.4255095720291138,2.104916572570801,-4.664903163909912,-3.932450771331787,0.12585310637950897,-7.671288967132568,涼花みなせ
51.625240325927734,-16.456186294555664,-10.820714950561523,-21.774620056152344,-3.8984076976776123,-4.895513534545898,-16.520421981811523,-7.266167640686035,-12.421465873718262,-9.175006866455078,-7.086723327636719,-10.160103797912598,涼花みなせ
68.8306884765625,-8.85765552520752,-9.570390701293945,-12.369418144226074,0.22619064152240753,-1.1232556104660034,-4.634949207305908,1.6109874248504639,-8.22083568572998,-5.729800224304199,-1.9397221803665161,-7.932079792022705,涼花みなせ
72.51988983154297,16.912782669067383,9.175742149353027,-1.7697819471359253,5.7898359298706055,6.387603282928467,-1.3023024797439575,4.5395426750183105,0.2657456398010254,2.337526798248291,1.5855776071548462,-0.8145713806152344,涼花みなせ
65.20250701904297,-12.100603103637695,-11.716651916503906,-10.650821685791016,-0.1722547709941864,-2.7579240798950195,-5.276048183441162,2.1357057094573975,-5.697971343994141,-6.2847089767456055,-2.6250498294830322,-10.973921775817871,涼花みなせ
95.28336334228516,-5.761266708374023,-6.214845657348633,-23.45855712890625,-5.729116439819336,-7.227344989776611,-17.175065994262695,-5.76792573928833,-10.382018089294434,-7.363755702972412,-7.84947395324707,-10.990300178527832,涼花みなせ
83.56259155273438,-6.497119903564453,-9.907303810119629,-18.231369018554688,-5.871923446655273,-9.065974235534668,-13.785002708435059,-4.459432125091553,-7.772125720977783,-6.630503177642822,-7.243271350860596,-7.441012859344482,涼花みなせ
59.25168228149414,-16.5932559967041,-4.260686874389648,-6.761288642883301,6.986286163330078,3.6607000827789307,-5.12714958190918,-0.06587418913841248,-15.692404747009277,-10.640276908874512,1.4978854656219482,2.3152546882629395,伊ヶ崎綾香
111.25479125976562,-0.350288987159729,7.758969306945801,2.925058126449585,7.572251796722412,9.849027633666992,1.7192320823669434,5.432328224182129,-5.404845237731934,-4.308354377746582,2.0944228172302246,0.43070700764656067,伊ヶ崎綾香
74.89443969726562,-7.568678379058838,0.7636572122573853,-9.042064666748047,15.724973678588867,2.5182271003723145,-4.426699161529541,0.9673022627830505,-12.578189849853516,-3.7722673416137695,3.056955575942993,-0.38493189215660095,伊ヶ崎綾香
24.547651290893555,-23.60418701171875,-9.478708267211914,-21.001863479614258,-4.77053165435791,-10.565922737121582,-15.074365615844727,-1.3654325008392334,-11.380807876586914,-3.4226720333099365,-5.126925945281982,-6.9630866050720215,浅見ゆい
34.23406982421875,-7.535482406616211,-3.736394166946411,-10.784127235412598,-0.45225465297698975,-2.286501884460449,-5.28005313873291,-1.0003187656402588,-6.496712684631348,-5.850101947784424,-4.987412452697754,-5.294507026672363,浅見ゆい
28.121789932250977,-4.2091569900512695,3.1523962020874023,-7.705634593963623,1.4381223917007446,-1.5166205167770386,-4.394071102142334,0.12198910117149353,-4.134270668029785,-4.959760665893555,-3.760289192199707,-4.817513942718506,浅見ゆい
48.175621032714844,-0.6198110580444336,-4.359726905822754,-8.757611274719238,-0.4053470492362976,0.8762126564979553,-0.19994185864925385,5.43418550491333,-4.5620646476745605,-6.476613521575928,-4.514615535736084,-8.1375150680542,浅見ゆい
29.506793975830078,-18.808837890625,-3.8832497596740723,-11.865918159484863,-2.5739734172821045,-5.583510875701904,-8.51445198059082,-1.3789358139038086,-7.4070844650268555,-5.962555408477783,-7.590947151184082,-8.011220932006836,浅見ゆい
30.40201759338379,-17.072284698486328,-2.186779022216797,-17.160829544067383,-2.738813638687134,-5.9500627517700195,-10.27906322479248,-2.1636128425598145,-10.045945167541504,-5.325654029846191,-7.565256118774414,-6.822218418121338,浅見ゆい
