mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,target
57.91407523557849,-37.465491886659755,-3.907231585720876,-35.56633758669775,-3.0177194820548525,-14.265773280437106,-26.79105936851556,-3.885684397115548,-20.494737620087697,-14.568942088079318,-12.146430582654862,-18.348898494666773,みもりあいの
69.44691197614878,-38.061055857531066,-3.2606978139111162,-35.886621567378015,-3.0645307128488435,-18.738632771386648,-25.679166784931063,-5.327936373669481,-20.61778722126797,-15.581936990358436,-10.728535508431728,-19.637729824457626,みもりあいの
71.44244901759127,-21.328799889044063,-2.749198799180916,-25.842632221494604,-5.970588201207255,-6.804842904456998,-13.3279108022382,3.7371783148203224,-15.827003023651784,-10.363911536942949,-10.026639332832257,-23.841952552476403,みもりあいの
77.46625033255481,-35.33113264117455,-5.307225743465843,-33.93204173563207,-2.082349155989515,-13.722677618619915,-24.6211758334769,-3.08532197179602,-17.432474013863118,-15.232944525044493,-12.329238929919802,-23.593353760777912,みもりあいの
67.15966719128228,-35.05533526222124,-4.451661776798792,-30.452463759378524,-1.996381377137177,-16.004344787832302,-15.517719763231911,-3.6545679808468376,-18.755963348944594,-11.465694552371994,-8.539762137102725,-24.92107044891566,みもりあいの
77.70865890479548,-14.631978023220396,-11.06119789655585,-18.00434773508034,2.820097219077556,-1.5730486013737397,-10.622408041677222,7.912040863946042,-14.83137411760204,-3.597051307227599,-1.2095630734321208,-20.420158046159283,みもりあいの
60.9031081717515,-27.817063514352483,-6.449076984783163,-25.775307828281736,-14.301586577269873,-16.983988254836763,-7.0593016718182255,-2.3510937443525237,-21.286434762302225,-18.033044331420925,0.3161126747660624,-26.501523363778695,みもりあいの
57.4884813290948,-36.52222134696115,-13.266096889450735,-27.750542835965156,-4.961616097183706,-16.391592609628706,-16.569725837462453,-6.136626727604701,-18.84809975318091,-7.182339524851191,-5.8755376872746945,-29.660369871264,みもりあいの
58.363988088216175,-28.134605423859444,-13.820245814513564,-28.380617761104535,-1.1421081067054353,-14.810510827548702,-19.39841474738776,-7.684021964794778,-15.013568661297048,-10.357505211940484,-5.774113415538571,-25.3940845558145,みもりあいの
71.88147965960705,-30.812496459590577,-13.238870202799525,-31.163218720690562,1.7139626424992562,-18.631060087373744,-21.451566792478616,-2.762968106526801,-17.649384627175912,-7.314424782831074,-16.479922687344523,-25.250936988996852,みもりあいの
82.28397600640889,-44.547124963419684,-17.679453426869063,-33.38245099844065,5.941899114473371,-16.472060690405815,-18.635151583416235,1.2835919494301442,-24.711153172635044,-6.174224989110002,-13.894967239312553,-30.331335831247163,みもりあいの
73.71616425348734,-33.90021410723039,-22.55153683981173,-33.08918979082386,10.108281678660175,-10.009219887079807,-20.275871622554025,-0.5078038611937191,-16.318203929080656,-10.578018005619038,-7.313005408225559,-23.2956552551003,みもりあいの
72.19338727810893,-40.296410829189114,-19.78536679710374,-29.328111194604155,1.4210942739217016,-12.59477532534513,-7.979519415177142,-6.396576722558683,-24.33414461584232,-2.8258856808993786,-8.827069735212024,-27.633008999152317,みもりあいの
84.86418487838974,-35.455556604546764,-39.410355758946274,-27.17248732991241,13.957428816709669,-16.7386964419967,-12.694086025069579,0.1625636934019025,-20.785698035748727,-8.11813557588146,-8.519667912761319,-25.48973920907247,みもりあいの
75.18374944403821,-32.01022769713086,-21.1898960127029,-34.598698466268,1.4425843349302718,-14.086151517846323,-16.043025122834333,-1.9006051620164888,-17.469354887107265,-12.490659418136339,-11.552370617596344,-21.48806473652024,みもりあいの
81.45965462952451,-16.167522049943848,-17.833315233348102,-28.6083132675263,-2.0857494460245998,-8.68439787060216,-4.6408588115874165,-2.0019476785984627,-15.476202193264614,-7.874572600065894,-10.82908636554033,-14.83566443219243,みもりあいの
82.16227079401169,-26.013445276297183,-21.165987972511342,-37.013853731516726,1.8450927355930198,-5.768606582582551,-19.862743284553492,-3.9568606152651777,-22.587046410037974,-13.260374203777486,-12.527686747503806,-20.1743018692759,みもりあいの
72.29348242416326,-28.91573706978866,-26.448139799966476,-33.87955571868841,-0.29054837367595826,-9.623920059872606,-12.311208560154133,-6.459724610441116,-22.49893152489996,-11.948310421473339,-4.332277161070122,-19.210463543207275,みもりあいの
71.68554427140418,-29.434229942059478,-16.311570297382975,-31.75560484631039,-0.5130249535943182,-13.442639549923545,-17.450821119225775,-3.7594684855361677,-23.28007217695469,-8.947547426120282,-10.990372145264802,-15.37862095729933,みもりあいの
50.35921435838861,-16.664744188650644,-13.901956339052456,-17.342837097753627,0.13940011014826242,-16.580521701780135,-15.11574623537533,-0.6109549948881069,-15.901251722727789,-5.044522744854788,-5.122974200960656,-7.799202150933958,みもりあいの
